date,query,num,base,fname,type,title,text,url,sub_rank,paid_by
10/28/2020,proposition 19,19,proposition,proposition 19.html,general,California Ballot Initiative Analysis: Proposition 19 (2020 ...,"Sep 29, 2020 — California's Proposition 19 would make various changes to rules that allow Californians who are disabled or older than age 55 to transfer ...",https://reason.org/voters-guide/california-ballot-initiative-analysis-proposition-19-2020/,7,
10/28/2020,proposition 19,19,proposition,proposition 19.html,general,Proposition 19 | californiachoices.org,"Proposition 19 would allow homeowners who are over 55, disabled, or wildfire/disaster victims to transfer their primary residence tax base to a new residence, ...",https://www.californiachoices.org/proposition-19,8,
10/28/2020,proposition 20,20,proposition,proposition 20.html,knowledge,,"See results about|See results about|See results about|2010 California Proposition 20|A California Congressional Redistricting Initiative, ...|A California Congressional Redistricting Initiative, Proposition 20 was on the ...",,0,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,"California Proposition 20, Criminal Sentencing, Parole, and ...","California Proposition 20, the Criminal Sentencing, Parole, and DNA Collection Initiative, is on the ballot in California as an initiated state statute on November 3, ...‎Proposition 57 · ‎Proposition 47 · ‎Jim Cooper · ‎Devin Nunes","https://ballotpedia.org/California_Proposition_20,_Criminal_Sentencing,_Parole,_and_DNA_Collection_Initiative_(2020)",0,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,Proposition 20 | Official Voter Information Guide | California ...,Official Voter Information Guide · PROP 20 · RESTRICTS PAROLE FOR CERTAIN OFFENSES CURRENTLY CONSIDERED TO BE NON-VIOLENT. AUTHORIZES ...‎Arguments and Rebuttals · ‎Analysis · ‎Proposition 21 · ‎Official Title and Summary,https://voterguide.sos.ca.gov/propositions/20/,1,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,California Proposition 20: Crime and criminal justice | CalMatters,Proposition 20: Crackdown on crime · Increase penalties for certain property crimes and repeated parole violations — and make it more difficult for some convicted ...,https://calmatters.org/election-2020-guide/proposition-20-crime/,2,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,2020 California Proposition 20 - Wikipedia,California Proposition 20 is a proposed initiated state statute on the ballot in the 2020 California elections. This initiative would add more crimes to the list of ...,https://en.wikipedia.org/wiki/2020_California_Proposition_20,5,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,Proposition 20 | californiachoices.org,"Proposition 20 is an initiative statute that requires a simple majority (50% + 1) to pass. Fiscal Impact: Would increase state and local correctional, court, and law ...",https://www.californiachoices.org/proposition-20,6,
10/28/2020,proposition 20,20,proposition,proposition 20.html,general,Your Guide To The Ballot Propositions In California's General ...,3 days ago — Proposition 18: Allow some 17-year-olds to vote in primaries. Proposition 19: Property tax transfers and inheritances. Proposition 20: ...,https://laist.com/elections/2020/props/your-guide-to-the-california-ballot-propositions-in-the-november-2020-election.php,7,
10/28/2020,proposition 21,21,proposition,proposition 21.html,general,Who Is Backing the Groups Attacking Proposition 21? |,"2 days ago — The new initiative, Proposition 21, is sponsored and bankrolled by the AIDS Healthcare Foundation (AHF), and strenuously opposed by real ...",https://capitalandmain.com/who-is-backing-the-groups-attacking-proposition-21-1026,5,
10/28/2020,proposition 21,21,proposition,proposition 21.html,general,Prop. 21: Will more rent control make housing more affordable?,"2 days ago — Also called the Rental Affordability Act, Proposition 21 seeks to go beyond the statewide measures that took effect at the beginning of this year ...",https://www.northbaybusinessjournal.com/article/industrynews/prop-21-will-more-rent-control-make-housing-more-affordable/,7,
10/28/2020,proposition 21,21,proposition,proposition 21.html,general,Tenant advocates take another try at expanding rent control ...,19 hours ago — Prop. 21 would free up cities to pass local rent control laws on buildings more than 15 years old on an ongoing basis starting in 2021. That would ...,https://www.sfexaminer.com/news/tenant-advocates-take-another-try-at-expanding-rent-control-with-prop-21/,8,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,"California Proposition 22, App-Based Drivers as Contractors ...","California Proposition 22, App-Based Drivers as Contractors and Labor Policies Initiative (2020). From Ballotpedia. Jump to: navigation, search. California ...‎Proposition 8 · ‎Proposition 94 · ‎Proposition 87 · ‎California Proposition 61, Drug ...","https://ballotpedia.org/California_Proposition_22,_App-Based_Drivers_as_Contractors_and_Labor_Policies_Initiative_(2020)",0,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,Proposition 22 | Official Voter Information Guide | California ...,Official Voter Information Guide · PROP 22 · EXEMPTS APP-BASED TRANSPORTATION AND DELIVERY COMPANIES FROM PROVIDING EMPLOYEE ...‎Arguments and Rebuttals · ‎Proposition 23 · ‎Analysis · ‎Official Title and Summary,https://voterguide.sos.ca.gov/propositions/22/,1,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,Proposition 22 in California: What to Know - The New York ...,"6 days ago — The ballot initiative, and all the money they and other gig work companies have thrown at it, would allow those companies to essentially exempt ...",https://www.nytimes.com/2020/10/22/us/california-prop-22.html,3,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,Election 2020 California Proposition 22 | KQED,"Twelve statewide ballot measures were certified to appear on the ballot for the election on November 3, 2020. All propositions pass with a majority vote. CA ...",https://www.kqed.org/voterguide/proposition-22-ab-5-gig-workers,5,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,"What is prop 22? Uber, Doordash and others are spending ...","Oct 9, 2020 — The ballot measure, known as Proposition 22, would establish drivers as an independent class of workers with access to limited job benefits, ...",https://www.washingtonpost.com/technology/2020/10/09/prop22-uber-doordash/,7,
10/28/2020,proposition 22,22,proposition,proposition 22.html,general,"Poll: California's Prop. 22 to keep Uber, Lyft drivers as ...","2 days ago — With only eight days until the election, Proposition 22, the megabucks ballot measure from Uber, Lyft and other gig companies to keep their ...",https://www.sfchronicle.com/business/article/Poll-California-s-Prop-22-to-keep-Uber-Lyft-15676699.php,8,
10/28/2020,proposition 23,23,proposition,proposition 23.html,knowledge,,"See results about|See results about|See results about|California Proposition 23, Dialysis Clinic Requirements Initiative (2020)|Proposition 23, officially the Protect the Lives of Dialysis ...|Proposition 23, officially the Protect the Lives of Dialysis Patients Act Initiative, is a ...",,0,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,California Proposition 23: Rules for kidney dialysis clinics,"Proposition 23: Kidney dialysis clinic rules · Require kidney dialysis clinics to have at least one physician present during all operating hours, and to report infection ...",https://calmatters.org/election-2020-guide/proposition-23-kidney-dialysis-clinics/,0,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,Proposition 23 | Official Voter Information Guide | California ...,Official Voter Information Guide · PROP 23 · ESTABLISHES STATE REQUIREMENTS FOR KIDNEY DIALYSIS CLINICS. REQUIRES ON-SITE MEDICAL ...‎Arguments and Rebuttals · ‎Proposition 24 · ‎Official Title and Summary · ‎Analysis,https://voterguide.sos.ca.gov/propositions/23/,1,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,"California Proposition 23, Dialysis Clinic Requirements ...","California Proposition 23, Dialysis Clinic Requirements Initiative (2020). From Ballotpedia. Jump to: navigation, search. California Proposition 23. Flag of ...‎California Proposition 8, Limits ... · ‎SEIU-UHW West · ‎California Democratic Party","https://ballotpedia.org/California_Proposition_23,_Dialysis_Clinic_Requirements_Initiative_(2020)",2,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,"California Proposition 23, the Suspension of AB 32 (2010 ...","It maintains environmental protections: ""California has the toughest environmental laws in the country. Proposition 23 doesn't weaken or repeal the hundreds of ...","https://ballotpedia.org/California_Proposition_23,_the_Suspension_of_AB_32_(2010)",3,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,California voters to consider dialysis regulations with Prop. 23 ...,"Oct 20, 2020 — Proposition 23 would require dialysis clinics to employ at least one doctor who is on-site whenever patients are receiving treatment.",https://www.latimes.com/california/story/2020-10-20/california-dialysis-center-regulations-proposition-23,4,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,Proposition 23 | californiachoices.org,"Proposition 23 would require at least one licensed physician on site during treatment at outpatient kidney dialysis clinics, among other new requirements.",https://www.californiachoices.org/proposition-23,5,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,Your Guide To The Ballot Propositions In California's General ...,3 days ago — Proposition 21: Rent control. Proposition 22: Job classification for app-based drivers. Proposition 23: Physicians onsite at dialysis clinics,https://laist.com/elections/2020/props/your-guide-to-the-california-ballot-propositions-in-the-november-2020-election.php,6,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,California's Proposition 23 | Union of Concerned Scientists,"Texas oil companies spent millions on a deceptive ballot campaign to pass Proposition 23, the dirty energy proposition that would effectively repeal AB 32. Prop 23 ...",https://www.ucsusa.org/resources/californias-proposition-23,7,
10/28/2020,proposition 23,23,proposition,proposition 23.html,general,Prop. 23 Asks: Should Dialysis Clinics Always Have A ... - KQED,"Oct 14, 2020 — Proposition 23 asks voters to decide if dialysis clinics should be required to have a physician on site while patients are receiving care.",https://www.kqed.org/news/11842100/prop-23-asks-should-dialysis-clinics-always-have-a-physician-on-site,8,
10/28/2020,proposition 24,24,proposition,proposition 24.html,general,Proposition 24 | Official Voter Information Guide | California ...,"CON Proposition 24 reduces your privacy rights in California. Proposition 24 allows ""pay for privacy"" schemes, makes workers wait years to learn what confidential ...",https://voterguide.sos.ca.gov/propositions/24/,2,
